;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura;Rad Solar;HR
17-02-2017 15:00;0;13,1;1,6;0,3;329;11,1;0,6;0;0;0;1,8;14,2;0;0
17-02-2017 16:00;0;10,9;2,3;0;353;12,6;0,5;0;0;0;4,9;15,3;0;0
17-02-2017 17:00;0;8,8;1,5;0;14;15,4;0,4;0;0;0;4,6;16,8;0;0
17-02-2017 18:00;0;7,7;2,2;0;324;7,6;0,7;0;0;0;2,8;16;0;0
17-02-2017 19:00;0;9,8;2,4;0;319;5,5;0,7;0;0;0;2,9;14;0;0
17-02-2017 20:00;0;11;1,7;0;308;7,4;0,6;0;0;0;2,7;13,4;0;0
17-02-2017 21:00;0;12,9;1;0;308;4,6;0,8;0;0;0;2;13,4;0;0
17-02-2017 22:00;0;13,8;0,3;0;343;3,8;0,7;0;0;0;1,7;13,1;0;0
17-02-2017 23:00;0;13,4;0,5;0;322;3,8;0,8;0;0;0;1,8;13,4;0;0
17-02-2017 24:00;0;11,7;0,9;0;319;2,6;1,2;0;0;0;2,3;12,9;0;0
18-02-2017 01:00;0;9,9;0,3;0;297;1,7;1,3;0;0;0;4,3;11,7;0;0
18-02-2017 02:00;0;12,6;1,2;0;156;1,9;0,9;0;0;0;5,5;11,5;0;0
18-02-2017 03:00;0;21,2;0,5;0;149;1,7;0,8;0;0;0;4,4;10,5;0;0
18-02-2017 04:00;0;27,7;0,3;0;239;2,2;1,2;0;0;0;6,4;10,6;0;0
18-02-2017 05:00;0;33,9;1,2;0;150;2,4;1,4;0;0;0;9,9;10,5;0;0
18-02-2017 06:00;0;43,4;1,4;0;145;2,6;2,3;0;0;0;8,3;10,5;0;0
18-02-2017 07:00;0;48,6;1,4;0;156;3,4;3,6;0;0;0;8,5;10,3;0;0
18-02-2017 08:00;0;54,1;1,7;0;155;3,8;3;0;0;0;11,9;12,5;0;0
18-02-2017 09:00;0;51,3;1,3;0;277;7,5;1,9;0;0;0;11,4;15,6;0;0
18-02-2017 10:00;0;45,4;1,5;0;330;21;1;0;0;0;7,7;18,1;0;0
18-02-2017 11:00;0;35,7;1,4;0;310;28,7;0,7;0;0;0;6,7;19,7;0;0
18-02-2017 12:00;0;27,9;3,2;0;285;28,2;0,9;0;0;0;7,1;19,9;0;0
18-02-2017 13:00;0;23,8;4;0;290;26,1;0,8;0;0;0;5,8;20,7;0;0
18-02-2017 14:00;0;21;4,3;0;283;23,6;0,9;0;0;0;4,8;20,5;0;0
18-02-2017 15:00;0;22;4,4;0;285;24,7;0,8;0;0;0;5,1;20,1;0;0
18-02-2017 16:00;0;22,9;4,1;0;287;20,8;0,9;0;0;0;5,2;20,2;0;0
18-02-2017 17:00;0;21,9;4,1;0;288;17,1;0,9;0;0;0;3,2;19,3;0;0
18-02-2017 18:00;0;21,9;3,7;0;299;17,2;0,7;0;0;0;4;17,2;0;0
18-02-2017 19:00;0;23,2;2,4;0;316;19,3;0,4;0;0;0;2;15,2;0;0
18-02-2017 20:00;0;20,8;1,4;0;320;17,7;0,5;0;0;0;2,7;14,8;0;0
18-02-2017 21:00;0;19;0,8;0;311;8,4;0,7;0;0;0;1,8;14,2;0;0
18-02-2017 22:00;0;20,7;0,8;0;319;4,1;0,9;0;0;0;3,7;13,7;0;0
18-02-2017 23:00;0;26,8;0,6;0;313;2,1;1,5;0;0;0;2,8;13,4;0;0
18-02-2017 24:00;0;34,3;1,2;0;334;2,9;1,6;0;0;0;3;12,4;0;0
19-02-2017 01:00;0;40,9;1,1;0;327;1,8;1;0;0;0;3,5;11,6;0;0
19-02-2017 02:00;0;44;0,7;0;146;2;1,3;0;0;0;4,8;11,2;0;0
19-02-2017 03:00;0;42,1;1,6;0;153;1,8;0,8;0;0;0;4,7;10,9;0;0
19-02-2017 04:00;0;35,1;1,2;0;157;1,9;0,9;0;0;0;5,3;10,3;0;0
19-02-2017 05:00;0;29,4;1,1;0;162;1,9;0,9;0;0;0;5,5;10,2;0;0
19-02-2017 06:00;0;26,1;0,6;0;197;1,7;1,3;0;0;0;4,6;10,2;0;0
19-02-2017 07:00;0;29,9;0,7;0;169;1,8;2;0;0;0;5,9;10,6;0;0
19-02-2017 08:00;0;36,3;1,8;0;152;4,3;1,5;0;0;0;9,9;13;0;0
19-02-2017 09:00;0;35,9;0,9;0;119;14,8;0,9;0;0;0;7,9;16,1;0;0
19-02-2017 10:00;0;30,8;0,5;0;14;30,9;0,7;0;0;0;6,3;19,1;0;0
19-02-2017 11:00;0;27,7;1,1;0;346;44,7;1,1;0;0;0;6;21,1;0;0
19-02-2017 12:00;0;28,7;2;0;291;51,9;1;0;0;0;5,3;23;0;0
19-02-2017 13:00;0;30,8;4,4;0;285;37,8;0,8;0;0;0;5,5;21,9;0;0
19-02-2017 14:00;0;31;4,7;0;285;31,2;0,7;0;0;0;4,1;20,8;0;0
19-02-2017 15:00;0;27,9;4,4;0;287;24,7;0,8;0;0;0;2,6;19,9;0;0
19-02-2017 16:00;0;23,4;4,5;0;297;26,7;0,5;0;0;0;3,5;19,7;0;0
19-02-2017 17:00;0;20,9;4,2;0;299;23,5;0,4;0;0;0;3,3;17,6;0;0
19-02-2017 18:00;0;20,2;3,7;0;303;22,2;0,4;0;0;0;2,6;16,2;0;0
19-02-2017 19:00;0;19,6;3,1;0,3;307;20,4;0,4;0;0;0;3,9;15,4;0;0
19-02-2017 20:00;0;20,3;1,9;0,2;315;13,8;0,6;0;0;0;2;14,6;0;0
19-02-2017 21:00;0;22,3;1,4;0;308;7,9;0,6;0;0;0;2,1;14,8;0;0
19-02-2017 22:00;0;21,7;1,5;0;316;14,1;0,5;0;0;0;3,7;14,8;0;0
19-02-2017 23:00;0;21,1;1,5;0;317;13,5;0,6;0;0;0;2,8;14,5;0;0
19-02-2017 24:00;0;22,3;0,8;0;326;8,3;1,4;0;0;0;2,3;14,5;0;0
20-02-2017 01:00;0;23,5;1,3;0;319;6,9;1,3;0;0;0;2,2;14,4;0;0
20-02-2017 02:00;0;26,6;1;0;316;5,9;1,2;0;0;0;2,1;13,4;0;0
20-02-2017 03:00;0;29,4;0,7;0;326;0;0,8;0;0;0;3,8;13,3;0;0
20-02-2017 04:00;0;27,4;0,9;0;340;6,6;1;0;0;0;2,8;13,2;0;0
20-02-2017 05:00;0;24,6;0,5;0;321;3,7;0,8;0;0;0;4,4;12,9;0;0
20-02-2017 06:00;0;26,5;0,2;0;278;2,8;1,8;0;0;0;6,3;12,9;0;0
20-02-2017 07:00;0;35,7;0,8;0;158;3,6;4,3;0;0;0;8,7;13,2;0;0
20-02-2017 08:00;0;54;0,7;0;181;3,6;4,8;0;0;0;9,6;14,1;0;0
20-02-2017 09:00;0;66,4;1;0;294;9,4;1,9;0;0;0;10,1;16,1;0;0
20-02-2017 10:00;0;60,1;0,8;0;266;21,7;1;0;0;0;7,2;18,6;0;0
20-02-2017 11:00;0;45,9;1,1;0;336;38,6;0,5;0;0;0;5,2;21;0;0
20-02-2017 12:00;0;32,7;2,2;0;292;38,2;0,7;0;0;0;6,3;21,7;0;0
20-02-2017 13:00;0;30;4,5;0;280;17,4;1;0;0;0;5,7;18,3;0;0
20-02-2017 14:00;0;30,2;4,4;0;294;22,6;0,8;0;0;0;5,8;20,5;0;0
20-02-2017 15:00;0;29,6;3,8;0,3;288;16;0,9;0;0;0;1,9;18,3;0;0
20-02-2017 16:00;0;29,1;3,3;0;288;19,7;0,8;0;0;0;4,3;18,8;0;0
20-02-2017 17:00;0;25,7;2,9;0;296;16,7;0,8;0;0;0;4,9;18,4;0;0
20-02-2017 18:00;0;22,9;2;0;296;15,3;0,9;0;0;0;4,8;18,2;0;0
20-02-2017 19:00;0;21,1;1,4;0;280;8,5;1,8;0;0;0;4,7;16,9;0;0
20-02-2017 20:00;0;26,9;2,2;0;298;6,9;1;0;0;0;2,8;15,3;0;0
20-02-2017 21:00;0;30,7;2;0;302;6,7;1;0;0;0;3,2;14,8;0;0
20-02-2017 22:00;0;31,9;1,5;0;305;6,1;1;0;0;0;3,6;14,6;0;0
20-02-2017 23:00;0;31,2;1,3;0;287;5,2;1,2;0;0;0;4;14,1;0;0
20-02-2017 24:00;0;37,1;0,3;0;277;2,4;1,4;0;0;0;7,2;13,6;0;0
21-02-2017 01:00;0;38,3;0,8;0;143;1,9;1,1;0;0;0;8,3;13,1;0;0
21-02-2017 02:00;0;38,8;0,3;0;151;1,8;1;0;0;0;8,3;13,4;0;0
21-02-2017 03:00;0;41;1;0;329;2,2;1;0;0;0;6,9;13,4;0;0
21-02-2017 04:00;0;37,6;0,7;0;313;5,4;1,2;0;0;0;5,3;13,5;0;0
21-02-2017 05:00;0;32;1,3;0;316;2,1;1,3;0;0;0;3,8;12,9;0;0
21-02-2017 06:00;0;32,4;1,7;0;315;3,7;1,2;0;0;0;3,4;12,7;0;0
21-02-2017 07:00;0;32,4;1,1;0;309;4,5;0,9;0;0;0;4,3;12,9;0;0
21-02-2017 08:00;0;28,6;0,8;0;340;9,2;0,8;0;0;0;4,4;13,8;0;0
21-02-2017 09:00;0;26,2;0,2;0;159;15,5;1,2;0;0;0;7,2;16,8;0;0
21-02-2017 10:00;0;24,5;0,7;0;324;26,5;1,1;0;0;0;7,7;19,8;0;0
21-02-2017 11:00;0;25;1,8;0;338;39,5;0,7;0;0;0;5,7;21,5;0;0
21-02-2017 12:00;0;22,9;2,3;0;319;43,8;0,6;0;0;0;5,5;22,4;0;0
21-02-2017 13:00;0;25,2;4,2;0;284;34,3;0,9;0;0;0;5,1;22,5;0;0
21-02-2017 14:00;0;26,4;4,3;0;280;30;0,8;0;0;0;5;22,3;0;0
21-02-2017 15:00;0;25,2;4,2;0;279;24,1;0,8;0;0;0;4,7;21,9;0;0
21-02-2017 16:00;0;24,7;3,8;0;284;20,5;0,9;0;0;0;4,1;22,3;0;0
21-02-2017 17:00;0;26,6;3,9;0;275;19,9;0,9;0;0;0;4,2;21;0;0
21-02-2017 18:00;0;26,2;3,3;0;270;14,8;1,3;0;0;0;5,6;18,9;0;0
21-02-2017 19:00;0;28,7;2,2;0;280;11;1,4;0;0;0;5,2;17,8;0;0
21-02-2017 20:00;0;31,1;0,8;2,2;16;6,9;1,2;0;0;0;2,7;15,7;0;0
21-02-2017 21:00;0;32,6;1,8;0;293;7,5;1,2;0;0;0;4,5;15,5;0;0
21-02-2017 22:00;0;31,3;1,4;0;311;9,2;0,8;0;0;0;3,8;15,4;0;0
21-02-2017 23:00;0;24;1,2;0;320;8,9;0,9;0;0;0;3,9;14,9;0;0
21-02-2017 24:00;0;19,3;1,1;0;325;7,5;1;0;0;0;3,3;14;0;0
22-02-2017 01:00;0;19,5;0,8;0;311;4,9;1,3;0;0;0;2,3;13,2;0;0
22-02-2017 02:00;0;23,8;1,2;0;322;4;1,3;0;0;0;2,6;12,6;0;0
22-02-2017 03:00;0;25,6;1;0;320;1,8;1,2;0;0;0;3,6;12,1;0;0
22-02-2017 04:00;0;27,9;0,7;0;37;1,9;1,2;0;0;0;4,9;12,4;0;0
22-02-2017 05:00;0;29,1;0,8;0;356;2;1,2;0;0;0;6,5;12,4;0;0
22-02-2017 06:00;0;33,6;0,3;0;359;2,6;2,3;0;0;0;8,1;11,7;0;0
22-02-2017 07:00;0;46,5;1,3;0;144;3,1;3,8;0;0;0;8,2;12;0;0
22-02-2017 08:00;0;58,1;0,2;0;208;3,5;3,8;0;0;0;11,5;12,9;0;0
22-02-2017 09:00;0;60,2;0,3;0;47;7,3;2,3;0;0;0;15,6;15,9;0;0
22-02-2017 10:00;0;53,9;1,4;0;81;17,1;1,3;0;0;0;7;17,7;0;0
22-02-2017 11:00;0;40,8;1,4;0;42;26,7;0,9;0;0;0;3,8;19,2;0;0
22-02-2017 12:00;0;28,3;1,9;0;347;35,2;0,6;0;0;0;4,6;20,9;0;0
22-02-2017 13:00;0;21;2,9;0;306;45,6;0,6;0;0;0;6;22,8;0;0
22-02-2017 14:00;0;20;4,3;0;283;31,5;0,8;0;0;0;5,3;22;0;0
22-02-2017 15:00;0;20,4;4,7;0;276;22,7;0,9;0;0;0;5,5;20,7;0;0
22-02-2017 16:00;0;20,5;4,1;0;288;24,2;0,7;0;0;0;3,9;20,7;0;0
22-02-2017 17:00;0;20,8;3,8;0;288;20;0,8;0;0;0;4,7;19,4;0;0
22-02-2017 18:00;0;22,7;3;0;288;14,6;1;0;0;0;3,6;17,2;0;0
22-02-2017 19:00;0;22,7;2,8;0;314;15,4;0,6;0;0;0;4,2;16,3;0;0
22-02-2017 20:00;0;18,7;1,8;0;296;11,6;1;0;0;0;4;15,9;0;0
22-02-2017 21:00;0;18,6;2,1;0;284;5,9;1,3;0;0;0;5,8;15,7;0;0
22-02-2017 22:00;0;19,7;2,3;0;305;14,5;0,6;0;0;0;3,2;14,8;0;0
22-02-2017 23:00;0;17,2;1,6;0;316;18;0,5;0;0;0;2,9;14,5;0;0
22-02-2017 24:00;0;14,4;1,5;0;318;15,4;0,7;0;0;0;3,3;14,2;0;0
23-02-2017 01:00;0;10,7;1,2;0;315;10;0,9;0;0;0;3,4;13,3;0;0
23-02-2017 02:00;0;6,6;1,5;0;322;10,9;0,9;0;0;0;2,1;13;0;0
23-02-2017 03:00;0;10;1,3;0;322;0;0,6;0;0;0;4,4;12,7;0;0
23-02-2017 04:00;0;12,1;1,2;0;308;8;0,9;0;0;0;3,3;12;0;0
23-02-2017 05:00;0;12,8;0,5;0;322;6,7;1,1;0;0;0;3,9;11,9;0;0
23-02-2017 06:00;0;19;0,3;0;245;2,7;1,6;0;0;0;6,3;11,8;0;0
23-02-2017 07:00;0;31,6;1;0;147;3;2,9;0;0;0;7,1;11,9;0;0
23-02-2017 08:00;0;41,3;0,4;0;332;3,9;3,2;0;0;0;11,4;13,3;0;0
23-02-2017 09:00;0;50,1;1,5;0;331;6,7;2,7;0;0;0;13,1;15,7;0;0
23-02-2017 10:00;0;54,9;2;0;350;17,9;1,3;0;0;0;10,5;17,8;0;0
23-02-2017 11:00;0;46;1,2;0;344;32,9;0,5;0;0;0;5,9;18,8;0;0
23-02-2017 12:00;0;35,9;0,9;0;289;0;0,6;0;0;0;4,4;19,5;0;0
23-02-2017 13:00;0;63,3;3;0;285;25;1,2;0;0;0;5,3;19,2;0;0
23-02-2017 14:00;0;63,3;3,8;0;291;36,4;0,9;0;0;0;5,9;20,1;0;0
23-02-2017 15:00;0;51,9;4,4;0;272;25;1,1;0;0;0;4,9;17,7;0;0
23-02-2017 16:00;0;40,6;4;0;275;21,2;1;0;0;0;6,8;17,5;0;0
23-02-2017 17:00;0;33,5;3,2;0;294;21,7;0,8;0;0;0;5,4;18;0;0
23-02-2017 18:00;0;26,6;3,4;0;286;14,3;1,1;0;0;0;4,1;15,6;0;0
23-02-2017 19:00;0;25,1;2,2;0;284;8,8;1,4;0;0;0;3,2;14,6;0;0
23-02-2017 20:00;0;25,5;1,6;0;289;10,2;1,2;0;0;0;2,2;15,2;0;0
23-02-2017 21:00;0;26,5;1,6;0;305;6,4;1,1;0;0;0;3,8;15;0;0
23-02-2017 22:00;0;27,3;1,6;0;303;2,5;1,6;0;0;0;6,4;14,7;0;0
23-02-2017 23:00;0;25,4;1,5;0;315;5,8;1,3;0;0;0;4,5;14,4;0;0
23-02-2017 24:00;0;26;1,6;0;311;3;1,5;0;0;0;5,8;14,1;0;0
24-02-2017 01:00;0;24,4;1,1;0;311;7,4;1,1;0;0;0;5,7;14,1;0;0
24-02-2017 02:00;0;20;1,2;0;327;8,6;1;0;0;0;3,3;13,8;0;0
24-02-2017 03:00;0;19,1;0,3;0;7;5,1;0,9;0;0;0;3,6;13,6;0;0
24-02-2017 04:00;0;20,2;0,8;0;311;2,2;1,4;0;0;0;4,1;13,7;0;0
24-02-2017 05:00;0;24,2;0,8;0;314;1,8;1,1;0;0;0;4,2;13,4;0;0
24-02-2017 06:00;0;27,2;0,9;0;314;2,1;1,4;0;0;0;5,3;13,3;0;0
24-02-2017 07:00;0;30,6;0,8;0;358;2,6;1,7;0;0;0;4,6;13,5;0;0
24-02-2017 08:00;0;33,9;1,2;0;13;3,1;1,7;0;0;0;6,1;14,4;0;0
24-02-2017 09:00;0;34,7;0,7;0;180;5,1;2,3;0;0;0;8,9;15,7;0;0
24-02-2017 10:00;0;36,6;0,8;0;149;18,2;1,2;0;0;0;6,9;18,6;0;0
24-02-2017 11:00;0;32,1;1,4;0;94;17,7;1,4;0;0;0;4,4;18,8;0;0
24-02-2017 12:00;0;32,1;0,4;0;71;9,8;1,3;0;0;0;4,9;17;0;0
24-02-2017 13:00;0;36,2;2,7;0,2;287;7,2;1,7;0;0;0;4,8;15,3;0;0
24-02-2017 14:00;0;42,4;2,4;0;302;11;1,1;0;0;0;4,6;14,1;0;0
24-02-2017 15:00;0;40,4;2,4;0;286;10,6;1,4;0;0;0;5,2;13,9;0;0
24-02-2017 16:00;0;39,8;2,2;2,3;285;4,3;1,8;0;0;0;3,7;13,4;0;0
24-02-2017 17:00;0;42,2;2,3;0,4;302;4,5;1,3;0;0;0;2;12,2;0;0
24-02-2017 18:00;0;35;0,8;0;312;3,3;1,4;0;0;0;4,3;12,5;0;0
24-02-2017 19:00;0;24,7;0,7;0;138;2,7;2,6;0;0;0;5,7;12,9;0;0
24-02-2017 20:00;0;31,4;0,8;0;127;2,3;2,7;0;0;0;5,9;13,4;0;0
24-02-2017 21:00;0;38;0,4;0;74;2,7;3,7;0;0;0;6,7;13,3;0;0
24-02-2017 22:00;0;41,7;0,5;0;317;2,7;3,4;0;0;0;5,8;13;0;0
24-02-2017 23:00;0;43,5;0,6;0;326;2;2,2;0;0;0;4,3;12,7;0;0
24-02-2017 24:00;0;40,2;0,5;0;309;1,8;2,5;0;0;0;3,4;12,9;0;0
25-02-2017 01:00;0;39;0,8;0,1;314;1,9;2,5;0;0;0;5,2;12,9;0;0
25-02-2017 02:00;0;38,9;0,9;0,1;317;1,5;2;0;0;0;5,6;12,4;0;0
25-02-2017 03:00;0;34,6;1;0;324;3,3;0,9;0;0;0;3,8;12,3;0;0
25-02-2017 04:00;0;31,3;1,1;0;320;3,1;1,3;0;0;0;3,6;12,4;0;0
25-02-2017 05:00;0;35,8;1,1;0;321;2,2;1,1;0;0;0;3,4;12,3;0;0
25-02-2017 06:00;0;30,7;0,8;0;314;2;0,9;0;0;0;2,2;12,3;0;0
25-02-2017 07:00;0;28,3;1;0,1;319;1,8;1,4;0;0;0;2,7;12,3;0;0
25-02-2017 08:00;0;29;1,1;0;322;2,3;1,8;0;0;0;3,7;12,5;0;0
25-02-2017 09:00;0;29,7;0,7;0;31;3,4;2,6;0;0;0;4,4;13,6;0;0
25-02-2017 10:00;0;30,4;1,7;0;351;9,7;2;0;0;0;7;16,4;0;0
25-02-2017 11:00;0;28,9;1,4;0;339;17,6;1;0;0;0;5,1;16,9;0;0
25-02-2017 12:00;0;23,3;2,6;0;297;21,8;1,1;0;0;0;5;18,2;0;0
25-02-2017 13:00;0;24,7;3,3;0;275;21,5;1,4;0;0;0;5,7;18;0;0
25-02-2017 14:00;0;29,3;3,4;0;294;35;1;0;0;0;7,7;18,7;0;0
25-02-2017 15:00;0;24,4;1,6;0;356;24;1,1;0;0;0;4,3;17,9;0;0
25-02-2017 16:00;0;19,1;2,1;1;129;6,4;2,4;0;0;0;3,7;14,4;0;0
25-02-2017 17:00;0;31,1;1,9;0,9;167;7,7;2,4;0;0;0;5,2;13,6;0;0
25-02-2017 18:00;0;35,4;0,8;0;266;11,6;2;0;0;0;6,3;14,4;0;0
25-02-2017 19:00;0;34,8;1,8;0;284;7,2;1,8;0;0;0;3,9;14,2;0;0
25-02-2017 20:00;0;32,9;0,9;0;348;3,2;1,3;0;0;0;4,3;13,9;0;0
25-02-2017 21:00;0;32,5;2,2;3,2;78;3,9;2,5;0;0;0;4;13,3;0;0
25-02-2017 22:00;0;34,2;1,5;2,2;128;2,3;2,3;0;0;0;4,4;12,4;0;0
25-02-2017 23:00;0;33,5;1,7;0,1;139;2,9;1,8;0;0;0;4,5;12,4;0;0
25-02-2017 24:00;0;29,8;2;0,1;143;2,9;1,4;0;0;0;5,5;12,5;0;0
26-02-2017 01:00;0;28;1,6;0;127;5,6;0,8;0;0;0;3,3;12,5;0;0
26-02-2017 02:00;0;24,4;1;0;38;2;0,9;0;0;0;4,2;12,9;0;0
26-02-2017 03:00;0;21,3;0,9;0;360;0;0,6;0;0;0;3,6;12,6;0;0
26-02-2017 04:00;0;17,9;0,1;0;190;10,6;0,6;0;0;0;3,8;12,4;0;0
26-02-2017 05:00;0;15,7;0,4;0;352;4,7;0,7;0;0;0;2,1;12,4;0;0
26-02-2017 06:00;0;16,4;1;0;0;2;0,7;0;0;0;1,6;12,4;0;0
26-02-2017 07:00;0;19;1,2;0;314;3,5;0,6;0;0;0;2,9;11,6;0;0
26-02-2017 08:00;0;19,5;1,3;0;321;4;0,8;0;0;0;2,9;12,2;0;0
26-02-2017 09:00;0;19,5;1,3;0;318;14,8;0,6;0;0;0;2,8;13,6;0;0
26-02-2017 10:00;0;18,4;0,9;0,1;293;19,2;0,8;0;0;0;6,5;15,5;0;0
26-02-2017 11:00;0;15,9;0,6;0;337;33,2;0,6;0;0;0;4,5;17,3;0;0
26-02-2017 12:00;0;15,7;1;0;308;36,3;0,5;0;0;0;4,4;17,2;0;0
26-02-2017 13:00;0;15,9;1,5;0;321;41;0,5;0;0;0;4,9;18,2;0;0
26-02-2017 14:00;0;17,8;3;0;294;21,5;1;0;0;0;4;16,8;0;0
26-02-2017 15:00;0;22,2;3,4;0;288;24;0,9;0;0;0;5,9;16,8;0;0
26-02-2017 16:00;0;20,5;3,3;0;282;25,1;0,8;0;0;0;5,7;16,9;0;0
26-02-2017 17:00;0;20;1,4;2,3;292;16,8;0,9;0;0;0;4,7;14,7;0;0
26-02-2017 18:00;0;21,4;0,4;4,9;122;8,1;1,7;0;0;0;2,9;11,3;0;0
26-02-2017 19:00;0;23,4;0,5;0,3;201;4,5;2,1;0;0;0;3,7;11,5;0;0
26-02-2017 20:00;0;23,1;0,3;0;228;2,5;1,9;0;0;0;3,3;12,1;0;0
26-02-2017 21:00;0;23,6;1,2;0;149;2,5;2,8;0;0;0;5,4;12,6;0;0
26-02-2017 22:00;0;28,1;0,7;0;147;2,4;1,9;0;0;0;3,3;12,6;0;0
26-02-2017 23:00;0;31,2;0,9;0;322;1,8;1,8;0;0;0;4,5;12,4;0;0
26-02-2017 24:00;0;29,8;1,1;0;306;1,8;1,7;0;0;0;5,1;12;0;0
27-02-2017 01:00;0;27,4;0,5;0,1;280;1,7;1,5;0;0;0;4,7;11,9;0;0
27-02-2017 02:00;0;27,9;0,2;0,1;338;1,5;1,5;0;0;0;2,3;11,6;0;0
27-02-2017 03:00;0;28,1;0,3;0;191;1,6;1,5;0;0;0;3,6;11,7;0;0
27-02-2017 04:00;0;28,4;0,5;0;319;1,5;1,8;0;0;0;3,9;11,9;0;0
27-02-2017 05:00;0;29;0,4;0;308;1,4;1,2;0;0;0;4,7;11,7;0;0
27-02-2017 06:00;0;31,4;0,7;0;299;2;1,7;0;0;0;4,6;11,7;0;0
27-02-2017 07:00;0;35,5;0,4;0;311;2,3;2,1;0;0;0;4,1;11,7;0;0
27-02-2017 08:00;0;39,6;0,4;0;93;2,6;3,3;0;0;0;4,5;12,4;0;0
27-02-2017 09:00;0;45,5;0,8;0;151;3,7;3,7;0;0;0;7,5;13,9;0;0
27-02-2017 10:00;0;48,6;1,4;0;164;9,1;1,7;0;0;0;9,2;16,3;0;0
27-02-2017 11:00;0;38,3;2,6;0;188;11,8;1,5;0;0;0;9,2;17,8;0;0
27-02-2017 12:00;0;26,8;1,7;0;127;18,7;0,9;0;0;0;5,1;19,4;0;0
27-02-2017 13:00;0;19,1;1,9;0;204;15,1;1,2;0;0;0;5,3;18,9;0;0
27-02-2017 14:00;0;24,5;2,6;1,9;299;11,7;1,2;0;0;0;5,3;15,2;0;0
27-02-2017 15:00;0;32,2;2;0,1;287;11,6;1,4;0;0;0;5,4;15,8;0;0
27-02-2017 16:00;0;32,2;1,2;0;205;11,6;1,4;0;0;0;9,1;17,8;0;0
27-02-2017 17:00;0;30,9;3,2;0;301;10,7;1,2;0;0;0;6,1;16,4;0;0
27-02-2017 18:00;0;32,3;3,1;0;306;13,4;0,8;0;0;0;4,3;13,8;0;0
27-02-2017 19:00;0;28,9;2;0;297;8,5;1,5;0;0;0;4,4;13,7;0;0
27-02-2017 20:00;0;28,3;1;0;310;3,2;2,1;0;0;0;2,1;14,1;0;0
27-02-2017 21:00;0;27,9;1;0;326;2;1,7;0;0;0;3,1;13,5;0;0
27-02-2017 22:00;0;28,7;0,1;0;2;2,2;1,8;0;0;0;2,5;13,4;0;0
27-02-2017 23:00;0;33,4;1,6;0;138;2,1;2,3;0;0;0;6,2;13,5;0;0
27-02-2017 24:00;0;34,4;1,3;0;128;1,8;1,2;0;0;0;4,2;12,8;0;0
28-02-2017 01:00;0;29,9;1,1;0;219;1,9;1,4;0;0;0;7,2;12,4;0;0
28-02-2017 02:00;0;29,8;0,5;0;331;2,8;2,2;0;0;0;5,4;11,5;0;0
28-02-2017 03:00;0;43,2;0,9;0;324;2,1;1,6;0;0;0;5,2;11,3;0;0
28-02-2017 04:00;0;51,6;0,5;0;318;1,9;1,6;0;0;0;3,6;10,9;0;0
28-02-2017 05:00;0;55,4;0,7;0;147;2,4;2,2;0;0;0;6,9;10,8;0;0
28-02-2017 06:00;0;63,8;1,5;0;160;3,7;3,7;0;0;0;14,5;10,6;0;0
28-02-2017 07:00;0;70,5;1,4;0;150;3,5;3,8;0;0;0;12;10,4;0;0
28-02-2017 08:00;0;66,4;1,8;0;147;4,1;2,7;0;0;0;14,5;13,3;0;0
28-02-2017 09:00;0;51,1;1,8;0;147;11;1,6;0;0;0;9;16;0;0
28-02-2017 10:00;0;37,2;0,8;0;125;23,3;1,1;0;0;0;5,7;18,4;0;0
28-02-2017 11:00;0;25,6;2;0;175;23,4;1,2;0;0;0;6,8;20,5;0;0
28-02-2017 12:00;0;21,3;1;0;203;24,4;1;0;0;0;4,9;21,5;0;0
28-02-2017 13:00;0;21,2;3,4;0;294;35,2;1,2;0;0;0;7,8;19,2;0;0
28-02-2017 14:00;0;30,3;3,5;0;286;44,7;1,3;0;0;0;6,6;20,6;0;0
28-02-2017 15:00;0;37,5;3,8;0;287;53,7;1,2;0;0;0;6;21,2;0;0
28-02-2017 16:00;0;37,5;4,1;0;280;0;0;0;0;0;0;18,5;0;0
28-02-2017 17:00;0;41,2;2,9;5,4;293;0;1,4;0;0;0;5;16,6;0;0
28-02-2017 18:00;0;46,8;1;0,2;270;13;1,8;0;0;0;4,8;15,3;0;0
28-02-2017 19:00;82;40,6;1,4;0;280;8,1;2,2;0;0;0;2,8;15;0;0
28-02-2017 20:00;67;38,3;1,5;0,1;297;11,4;2,1;0;0;0;4,5;15,1;0;0
28-02-2017 21:00;38,3;38,3;2,5;1,7;306;6,3;1,6;0;0;0;4;13,2;0;0
28-02-2017 22:00;0;30,7;0,8;5,4;269;2,9;1,4;0;0;0;4,6;12,2;0;0
28-02-2017 23:00;0;25,9;0,6;1,3;314;2,2;1,4;0;0;0;4,3;12,2;0;0
28-02-2017 24:00;26;21;0,3;0,1;148;1,5;1,6;0;0;0;1,7;12,5;0;0
01-03-2017 01:00;61;20,5;0,7;0;129;1,5;1,4;0;0;0;4,4;12,5;0;0
01-03-2017 02:00;33;24,8;0,6;0;18;1,4;1,6;0;0;0;5;12,4;0;0
01-03-2017 03:00;30;25,3;0,6;0;307;0;1,2;0;0;0;2,8;12,1;0;0
01-03-2017 04:00;99;26;1,4;0;149;1,5;1;0;0;0;4,4;11,5;0;0
